index_level,diff,is_rising,pli
2819.69,-14.840000000000146,0,0.0
2775.81,-71.01000000000022,0,0.4
2806.66,-3.0,0,0.6
2896.35,12.989999999999782,1,0.8
2884.12,7.609999999999673,1,0.6
2925.94,36.98000000000002,1,0.8
2943.47,18.049999999999727,1,0.6666666666666666
3159.16,74.92000000000007,1,0.8
3351.78,-90.23999999999978,0,0.8
3185.89,23.859999999999673,1,0.4
3158.29,-125.82000000000016,0,0.4
3249.34,17.820000000000164,1,0.8
3263.75,-28.449999999999818,0,0.4
3288.51,46.67000000000007,1,0.4
3284.73,20.199999999999818,1,0.4
3368.44,77.65000000000009,1,0.8
3309.21,-25.199999999999818,0,0.2
3265.5,20.0,1,0.6
3347.78,83.09000000000015,1,0.6
3229.78,11.0600000000004,1,0.4
3232.42,-8.900000000000091,0,0.3333333333333333
3286.86,54.440000000000055,1,1.0
3380.17,8.769999999999982,1,0.6
3346.61,-22.920000000000073,0,0.4
3280.38,-44.059999999999945,0,0.4
3359.12,-10.38000000000011,0,0.6
3338.31,-59.039999999999964,0,0.2
3411.93,1.8399999999996908,1,1.0
3498.66,52.92000000000007,1,0.6
3541.52,4.710000000000036,1,0.4
3427.86,-31.170000000000073,0,0.0
3507.97,-31.570000000000164,0,0.8
3512.49,23.2199999999998,1,0.6
3640.64,66.50999999999976,1,0.75
3788.32,-19.75,0,0.8
3817.93,6.710000000000036,1,0.4
3846.39,-3.6700000000000728,0,0.6
3713.25,-21.7800000000002,0,0.4
3840.77,39.15000000000009,1,1.0
4028.53,75.70000000000027,1,1.0
4014.46,0.13999999999987267,1,0.5
3756.86,-94.17000000000007,0,0.4
3688.68,-19.980000000000018,0,0.4
3632.58,7.269999999999982,1,0.6
3512.02,-93.57999999999993,0,0.4
3529.73,65.86000000000013,1,0.4
3616.76,34.11000000000013,1,0.8
3514.11,-58.929999999999836,0,0.25
3448.1,16.610000000000127,1,0.4
3524.02,36.590000000000146,1,0.6
3491.19,-26.019999999999982,0,0.4
3406.31,-43.63000000000011,0,0.0
3503.04,89.15000000000009,1,0.6
3481.86,-40.58999999999969,0,0.4
3659.3,-5.639999999999873,0,0.8
3612.7,21.539999999999964,1,0.4
3576.78,-30.899999999999636,0,0.4
3454.59,-27.009999999999764,0,0.0
3535.02,51.11000000000013,1,0.8
3408.24,-127.01000000000022,0,0.4
3361.59,-11.670000000000073,0,0.4
3369.9,-41.38999999999987,0,0.6
3357.45,-35.26999999999998,0,0.6
3132.82,-49.98000000000002,0,0.4
3195.7,-31.66000000000031,0,0.6
3217.84,-8.269999999999982,0,0.4
3072.75,-71.61999999999989,0,0.4
3123.05,34.220000000000255,1,0.8
3175.88,8.7800000000002,1,0.6
3252.32,48.039999999999964,1,0.6
3161.92,33.32999999999993,1,0.2
3145.11,17.289999999999964,1,0.6666666666666666
3196.99,-2.2400000000002365,0,0.5
3256.26,59.27000000000044,1,1.0
3294.83,24.139999999999873,1,0.6
3318.13,39.590000000000146,1,0.6
3267.25,27.639999999999873,1,0.2
3201.55,-5.710000000000036,0,0.2
3220.55,-12.819999999999709,0,0.2
3212.91,39.529999999999745,1,0.6
3187.36,-30.690000000000055,0,0.4
3221.42,30.550000000000182,1,0.6
3353.63,-6.549999999999727,0,0.8
3278.9,-51.960000000000036,0,0.4
3290.24,3.049999999999727,1,0.6
3274.32,12.5300000000002,1,0.6
3223.27,12.88000000000011,1,0.25
3139.05,-45.059999999999945,0,0.4
3218.74,-14.960000000000036,0,0.6
3054.02,-65.2199999999998,0,0.2
3142.91,-2.200000000000273,0,0.8
3162.82,23.640000000000327,1,0.8
3075.59,15.950000000000273,1,0.4
3062.38,-34.710000000000036,0,0.4
2935.68,2.2199999999998,1,0.4
2913.19,35.970000000000255,1,0.6
2856.43,-47.190000000000055,0,0.4
2943.24,44.409999999999854,1,0.4
2925.49,23.009999999999764,1,0.3333333333333333
2930.58,1.9800000000000182,1,0.6
2814.13,16.59999999999991,1,0.2
2805.34,35.63000000000011,1,0.6
2719.76,-81.16999999999962,0,0.0
2748.24,26.4699999999998,1,0.6
2807.94,63.38999999999987,1,0.4
2763.07,18.170000000000073,1,0.6
2790.32,-7.75,0,0.5
2899.58,31.159999999999854,1,0.8
2936.2,44.85999999999967,1,0.6
2974.75,38.86999999999989,1,0.6
3045.27,-13.13000000000011,0,0.6
2993.31,4.099999999999909,1,0.6
2839.39,-55.91000000000031,0,0.0
2848.44,11.7800000000002,1,0.6
2792.33,-34.7800000000002,0,0.2
2774.34,33.25,1,0.4
2796.89,9.829999999999927,1,0.6
2750.63,-8.659999999999854,0,0.2
2751.59,-0.9699999999997999,0,0.4
2711.26,-21.139999999999873,0,0.2
2757.57,49.289999999999964,1,0.4
2678.03,-65.75999999999976,0,0.25
2629.81,0.44000000000005457,1,0.4
2610.12,1.1399999999998727,1,0.4
2584.68,61.04999999999973,1,0.4
2487.22,-14.2800000000002,0,0.2
2326.94,-54.320000000000164,0,0.4
2468.28,80.83000000000038,1,0.6
2518.05,77.73000000000002,1,0.4
2546.72,-13.300000000000182,0,0.4
2544.61,24.050000000000182,1,0.6
2614.61,-16.59999999999991,0,0.4
2706.74,33.83999999999969,1,0.8
2688.29,13.099999999999909,1,0.6
2615.88,-3.880000000000109,0,0.4
2635.25,13.179999999999836,1,0.6
