week,index_level,max_52,ML,mean_52,std_52,mean-1.5*std,CC
290,4376.65,6417.25,0.6820133234641006,0.8206291943717925,0.10156404942986992,0.6682831202269877,0
291,4410.96,6417.25,0.6873598504032101,0.8157516034735782,0.10202133177648913,0.6627196058088445,0
292,4337.1,6417.25,0.6758502473801083,0.8108668308894932,0.10196982865950725,0.6579120879002323,0
293,4231.14,6417.25,0.6593385016946511,0.8060853587821252,0.10236624713757181,0.6525359880757675,0
294,4168.04,6417.25,0.64950562935837,0.8008928621171935,0.10283816826893186,0.6466356097137957,0
295,4210.88,6417.25,0.6561813861077564,0.7954908367217554,0.10327821107229318,0.6405735201133156,0
296,4314.88,6417.25,0.6723877050138299,0.790194463381388,0.10322358466659995,0.6353590863814881,0
297,4347.81,6399.37,0.6794121921376636,0.7847327510955601,0.10176044424123831,0.6320920847337026,0
298,4318.44,6383.63,0.6764865758197138,0.7794573703133895,0.09992145186224542,0.6295751925200214,0
299,4294.27,6383.63,0.6727003288097838,0.7744896890645935,0.09845728272784307,0.6268037649728289,0
300,4502.73,6206.98,0.72543008032892,0.7691303458248874,0.09619840566040393,0.6248327373342815,0
301,4777.3,6206.98,0.7696657633825146,0.7658706437464199,0.0947122854099829,0.6238022156314456,0
302,5067.23,6206.98,0.8163760798327044,0.7647512130877826,0.09430819564614316,0.6232889196185678,0
303,5245.7,6206.98,0.8451291932630683,0.7639570456986284,0.09368216354443433,0.6234338003819769,0
304,5359.01,6206.98,0.8633844478313126,0.7633064056480424,0.09298264558316385,0.6238324372732966,0
305,5622.14,6206.98,0.9057770445530678,0.7625520985731635,0.0919841598641003,0.624575858777013,0
306,5547.66,6146.31,0.9026000966433518,0.7621812899589095,0.0913529120015503,0.6251519219565841,0
307,5871.56,6114.74,0.9602305249282881,0.761923270256385,0.09092785305680148,0.6255314906711827,0
308,5714.37,6114.74,0.9345237900548511,0.7638029033360018,0.09400563813765941,0.6227944461295126,0
309,5810.18,6027.19,0.9639948300949531,0.7642492824346324,0.09477179647172297,0.622091587727048,0
310,5408.03,6027.19,0.8972721948370634,0.7655405637520143,0.09704410448621553,0.619974407022691,0
311,5307.56,5995.15,0.8853089580744437,0.765521489866396,0.09701760022057768,0.6199950895355295,0
312,5064.32,5995.15,0.8447361617307323,0.7656918021075677,0.09722371043776128,0.6198562364509258,0
313,4942.58,5995.15,0.8244297473791316,0.7651387882834667,0.0966787665354953,0.6201206384802238,0
314,4841.76,5995.15,0.807612820363127,0.7640568069703129,0.09566975438680222,0.6205521753901095,0
315,4912.0,5995.15,0.8193289575740391,0.762416262716142,0.09413579675914555,0.6212125675774237,0
316,4678.78,5917.8,0.7906282740207509,0.7609901090915618,0.09266132754983014,0.6219981177668166,0
317,4795.53,5871.56,0.8167386520788341,0.7592337092454289,0.09117707768850505,0.6224680927126713,0
318,5021.31,5871.56,0.8551918059255121,0.7586463076760517,0.09069582205408581,0.622602574594923,0
319,4950.48,5871.56,0.8431285723044641,0.7588437309567954,0.09089826197510611,0.6224963379941362,0
320,5042.66,5871.56,0.8588279775732514,0.7593403938187244,0.09129363545986163,0.622399940628932,0
321,4861.57,5871.56,0.8279860888758693,0.7610670856171763,0.09232398009976056,0.6225811154675355,0
322,4878.69,5871.56,0.830901838693635,0.7620354642795785,0.09276415685670698,0.622889228994518,0
323,4898.11,5871.56,0.8342093072369182,0.7636936876438855,0.09321730976915973,0.6238677229901459,0
324,4809.92,5871.56,0.8191894488006594,0.7648206360622094,0.09371706168835761,0.6242450435296729,0
325,4600.35,5871.56,0.7834970604064337,0.7657416849226042,0.09401681207760164,0.6247164668062017,0
326,4722.66,5871.56,0.8043279809795011,0.7657641383675787,0.09402099064443396,0.6247326524009278,0
327,4887.9,5871.56,0.8324704167205988,0.7671030083238973,0.0940657545520578,0.6260043764958106,0
